,LocID,AP_NAME,CITY,STATE,Latitude,Longitude,Airport,Year,Departure_Cancellations,Arrival_Cancellations,Departure_Diversions,Arrival_Diversions,departures_for_metric_computation,arrivals_for_metric_computation,percent_on_time_gatedepartures,percent_on_time_airport_departures,percent_on_time_gate_arrivals,average_gate_departure_delay,average_taxi_out_time,average_taxi_out_delay,average_airport_departure_delay,average_airborne_delay,average_taxi_indelay,average_block_delay,average_gate_arrival_delay
107,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PR,18.439295,-66.002004,SJU,2013.0,127.0,94.0,65.0,64.0,44716.0,43985.0,0.8417,0.8228,0.8181,9.55,13.15,1.82,10.55,1.41,1.33,2.89,10.64
108,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PR,18.439295,-66.002004,SJU,2013.0,127.0,94.0,65.0,64.0,42902.0,42175.0,0.8058,0.7808,0.784,12.31,13.56,2.2,13.52,1.78,1.41,2.86,12.96
109,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PR,18.439295,-66.002004,SJU,2013.0,127.0,94.0,65.0,64.0,43671.0,42965.0,0.8056,0.7784,0.7815,11.71,12.89,1.88,13.13,1.81,1.0,2.93,12.79
110,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PR,18.439295,-66.002004,SJU,2014.0,280.0,241.0,72.0,31.0,60371.0,56735.0,0.8019,0.7794,0.7984,11.19,13.84,2.27,12.43,1.88,0.79,3.39,12.28
111,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PR,18.439295,-66.002004,SJU,2014.0,280.0,241.0,72.0,31.0,57736.0,54870.0,0.7789,0.7464,0.7604,12.74,14.14,3.03,14.43,1.63,1.36,4.04,14.65
112,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PR,18.439295,-66.002004,SJU,2014.0,280.0,241.0,72.0,31.0,55707.0,52948.0,0.8054,0.7446,0.7611,11.61,15.75,4.28,14.34,1.73,1.29,4.19,14.17
113,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PR,18.439295,-66.002004,SJU,2014.0,280.0,241.0,72.0,31.0,47987.0,47246.0,0.8014,0.7522,0.7414,12.53,15.22,3.16,14.97,1.55,1.71,4.09,16.31
114,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PR,18.439295,-66.002004,SJU,2014.0,280.0,241.0,72.0,31.0,44493.0,43448.0,0.8004,0.781,0.7533,12.54,14.22,1.85,13.59,1.64,1.25,3.75,15.18
115,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PR,18.439295,-66.002004,SJU,2014.0,280.0,241.0,72.0,31.0,48418.0,46678.0,0.8168,0.8015,0.7999,11.44,13.29,1.43,12.28,1.22,0.95,2.88,11.77
116,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PR,18.439295,-66.002004,SJU,2014.0,280.0,241.0,72.0,31.0,47314.0,45781.0,0.7967,0.7815,0.7719,12.21,13.04,1.39,13.0,1.65,1.32,3.53,13.4
117,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PR,18.439295,-66.002004,SJU,2014.0,280.0,241.0,72.0,31.0,42803.0,42401.0,0.8179,0.7934,0.7899,10.86,13.23,1.96,12.07,1.45,1.57,3.67,12.28
118,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PR,18.439295,-66.002004,SJU,2014.0,280.0,241.0,72.0,31.0,44716.0,43985.0,0.8417,0.8228,0.8181,9.55,13.15,1.82,10.55,1.41,1.33,2.89,10.64
119,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PR,18.439295,-66.002004,SJU,2014.0,280.0,241.0,72.0,31.0,42902.0,42175.0,0.8058,0.7808,0.784,12.31,13.56,2.2,13.52,1.78,1.41,2.86,12.96
120,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PR,18.439295,-66.002004,SJU,2014.0,280.0,241.0,72.0,31.0,43671.0,42965.0,0.8056,0.7784,0.7815,11.71,12.89,1.88,13.13,1.81,1.0,2.93,12.79
121,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2004.0,63.0,45.0,33.0,16.0,8355.0,8424.0,0.8645,0.8773,0.847,8.23,7.85,0.46,7.71,4.59,0.54,3.37,9.78
122,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2004.0,63.0,45.0,33.0,16.0,35626.0,36108.0,0.8639,0.8669,0.8337,7.89,8.28,0.76,7.78,3.52,1.26,4.21,9.85
123,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2004.0,63.0,45.0,33.0,16.0,37108.0,37218.0,0.882,0.8807,0.8596,6.69,7.75,1.05,6.89,2.9,0.82,3.7,8.01
124,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2004.0,63.0,45.0,33.0,16.0,37476.0,35402.0,0.8871,0.8836,0.8719,7.57,7.52,1.04,7.9,2.63,0.62,3.15,7.89
125,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2004.0,63.0,45.0,33.0,16.0,32036.0,29420.0,0.8755,0.8593,0.8606,9.61,7.79,1.56,10.54,1.86,0.93,3.52,8.6
126,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2004.0,63.0,45.0,33.0,16.0,30677.0,30193.0,0.8957,0.8853,0.8749,6.28,8.01,1.28,6.9,1.51,0.68,3.64,7.12
127,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2004.0,63.0,45.0,33.0,16.0,27206.0,27084.0,0.9029,0.8901,0.8718,5.81,8.47,1.56,6.54,1.43,0.75,3.94,7.15
128,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2004.0,63.0,45.0,33.0,16.0,27142.0,27090.0,0.9097,0.8974,0.8803,6.12,8.61,1.46,6.85,1.24,0.62,3.18,7.25
129,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2004.0,63.0,45.0,33.0,16.0,31181.0,31051.0,0.9,0.8883,0.8747,6.47,8.59,1.51,7.21,0.95,0.9,3.51,7.48
130,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2004.0,63.0,45.0,33.0,16.0,30069.0,29737.0,0.8871,0.8743,0.8589,7.26,8.64,1.53,8.0,1.01,1.01,3.48,8.36
131,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2004.0,63.0,45.0,33.0,16.0,34163.0,33547.0,0.9007,0.8881,0.8784,5.8,8.58,1.39,6.44,1.71,0.87,3.85,7.18
132,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2005.0,42.0,24.0,16.0,16.0,8355.0,8424.0,0.8645,0.8773,0.847,8.23,7.85,0.46,7.71,4.59,0.54,3.37,9.78
133,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2005.0,42.0,24.0,16.0,16.0,35626.0,36108.0,0.8639,0.8669,0.8337,7.89,8.28,0.76,7.78,3.52,1.26,4.21,9.85
134,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2005.0,42.0,24.0,16.0,16.0,37108.0,37218.0,0.882,0.8807,0.8596,6.69,7.75,1.05,6.89,2.9,0.82,3.7,8.01
135,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2005.0,42.0,24.0,16.0,16.0,37476.0,35402.0,0.8871,0.8836,0.8719,7.57,7.52,1.04,7.9,2.63,0.62,3.15,7.89
136,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2005.0,42.0,24.0,16.0,16.0,32036.0,29420.0,0.8755,0.8593,0.8606,9.61,7.79,1.56,10.54,1.86,0.93,3.52,8.6
137,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2005.0,42.0,24.0,16.0,16.0,30677.0,30193.0,0.8957,0.8853,0.8749,6.28,8.01,1.28,6.9,1.51,0.68,3.64,7.12
138,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2005.0,42.0,24.0,16.0,16.0,27206.0,27084.0,0.9029,0.8901,0.8718,5.81,8.47,1.56,6.54,1.43,0.75,3.94,7.15
139,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2005.0,42.0,24.0,16.0,16.0,27142.0,27090.0,0.9097,0.8974,0.8803,6.12,8.61,1.46,6.85,1.24,0.62,3.18,7.25
140,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2005.0,42.0,24.0,16.0,16.0,31181.0,31051.0,0.9,0.8883,0.8747,6.47,8.59,1.51,7.21,0.95,0.9,3.51,7.48
141,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2005.0,42.0,24.0,16.0,16.0,30069.0,29737.0,0.8871,0.8743,0.8589,7.26,8.64,1.53,8.0,1.01,1.01,3.48,8.36
142,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2005.0,42.0,24.0,16.0,16.0,34163.0,33547.0,0.9007,0.8881,0.8784,5.8,8.58,1.39,6.44,1.71,0.87,3.85,7.18
143,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2006.0,292.0,257.0,22.0,18.0,8355.0,8424.0,0.8645,0.8773,0.847,8.23,7.85,0.46,7.71,4.59,0.54,3.37,9.78
144,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2006.0,292.0,257.0,22.0,18.0,35626.0,36108.0,0.8639,0.8669,0.8337,7.89,8.28,0.76,7.78,3.52,1.26,4.21,9.85
145,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2006.0,292.0,257.0,22.0,18.0,37108.0,37218.0,0.882,0.8807,0.8596,6.69,7.75,1.05,6.89,2.9,0.82,3.7,8.01
146,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2006.0,292.0,257.0,22.0,18.0,37476.0,35402.0,0.8871,0.8836,0.8719,7.57,7.52,1.04,7.9,2.63,0.62,3.15,7.89
147,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2006.0,292.0,257.0,22.0,18.0,32036.0,29420.0,0.8755,0.8593,0.8606,9.61,7.79,1.56,10.54,1.86,0.93,3.52,8.6
148,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2006.0,292.0,257.0,22.0,18.0,30677.0,30193.0,0.8957,0.8853,0.8749,6.28,8.01,1.28,6.9,1.51,0.68,3.64,7.12
149,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2006.0,292.0,257.0,22.0,18.0,27206.0,27084.0,0.9029,0.8901,0.8718,5.81,8.47,1.56,6.54,1.43,0.75,3.94,7.15
150,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2006.0,292.0,257.0,22.0,18.0,27142.0,27090.0,0.9097,0.8974,0.8803,6.12,8.61,1.46,6.85,1.24,0.62,3.18,7.25
151,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2006.0,292.0,257.0,22.0,18.0,31181.0,31051.0,0.9,0.8883,0.8747,6.47,8.59,1.51,7.21,0.95,0.9,3.51,7.48
152,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2006.0,292.0,257.0,22.0,18.0,30069.0,29737.0,0.8871,0.8743,0.8589,7.26,8.64,1.53,8.0,1.01,1.01,3.48,8.36
153,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2006.0,292.0,257.0,22.0,18.0,34163.0,33547.0,0.9007,0.8881,0.8784,5.8,8.58,1.39,6.44,1.71,0.87,3.85,7.18
154,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2007.0,223.0,190.0,10.0,16.0,8355.0,8424.0,0.8645,0.8773,0.847,8.23,7.85,0.46,7.71,4.59,0.54,3.37,9.78
155,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2007.0,223.0,190.0,10.0,16.0,35626.0,36108.0,0.8639,0.8669,0.8337,7.89,8.28,0.76,7.78,3.52,1.26,4.21,9.85
156,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2007.0,223.0,190.0,10.0,16.0,37108.0,37218.0,0.882,0.8807,0.8596,6.69,7.75,1.05,6.89,2.9,0.82,3.7,8.01
157,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2007.0,223.0,190.0,10.0,16.0,37476.0,35402.0,0.8871,0.8836,0.8719,7.57,7.52,1.04,7.9,2.63,0.62,3.15,7.89
158,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2007.0,223.0,190.0,10.0,16.0,32036.0,29420.0,0.8755,0.8593,0.8606,9.61,7.79,1.56,10.54,1.86,0.93,3.52,8.6
159,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2007.0,223.0,190.0,10.0,16.0,30677.0,30193.0,0.8957,0.8853,0.8749,6.28,8.01,1.28,6.9,1.51,0.68,3.64,7.12
160,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2007.0,223.0,190.0,10.0,16.0,27206.0,27084.0,0.9029,0.8901,0.8718,5.81,8.47,1.56,6.54,1.43,0.75,3.94,7.15
161,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2007.0,223.0,190.0,10.0,16.0,27142.0,27090.0,0.9097,0.8974,0.8803,6.12,8.61,1.46,6.85,1.24,0.62,3.18,7.25
162,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2007.0,223.0,190.0,10.0,16.0,31181.0,31051.0,0.9,0.8883,0.8747,6.47,8.59,1.51,7.21,0.95,0.9,3.51,7.48
163,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2007.0,223.0,190.0,10.0,16.0,30069.0,29737.0,0.8871,0.8743,0.8589,7.26,8.64,1.53,8.0,1.01,1.01,3.48,8.36
164,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2007.0,223.0,190.0,10.0,16.0,34163.0,33547.0,0.9007,0.8881,0.8784,5.8,8.58,1.39,6.44,1.71,0.87,3.85,7.18
165,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2008.0,287.0,258.0,24.0,22.0,8355.0,8424.0,0.8645,0.8773,0.847,8.23,7.85,0.46,7.71,4.59,0.54,3.37,9.78
166,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2008.0,287.0,258.0,24.0,22.0,35626.0,36108.0,0.8639,0.8669,0.8337,7.89,8.28,0.76,7.78,3.52,1.26,4.21,9.85
167,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2008.0,287.0,258.0,24.0,22.0,37108.0,37218.0,0.882,0.8807,0.8596,6.69,7.75,1.05,6.89,2.9,0.82,3.7,8.01
168,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2008.0,287.0,258.0,24.0,22.0,37476.0,35402.0,0.8871,0.8836,0.8719,7.57,7.52,1.04,7.9,2.63,0.62,3.15,7.89
169,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2008.0,287.0,258.0,24.0,22.0,32036.0,29420.0,0.8755,0.8593,0.8606,9.61,7.79,1.56,10.54,1.86,0.93,3.52,8.6
170,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2008.0,287.0,258.0,24.0,22.0,30677.0,30193.0,0.8957,0.8853,0.8749,6.28,8.01,1.28,6.9,1.51,0.68,3.64,7.12
171,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2008.0,287.0,258.0,24.0,22.0,27206.0,27084.0,0.9029,0.8901,0.8718,5.81,8.47,1.56,6.54,1.43,0.75,3.94,7.15
172,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2008.0,287.0,258.0,24.0,22.0,27142.0,27090.0,0.9097,0.8974,0.8803,6.12,8.61,1.46,6.85,1.24,0.62,3.18,7.25
173,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2008.0,287.0,258.0,24.0,22.0,31181.0,31051.0,0.9,0.8883,0.8747,6.47,8.59,1.51,7.21,0.95,0.9,3.51,7.48
174,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2008.0,287.0,258.0,24.0,22.0,30069.0,29737.0,0.8871,0.8743,0.8589,7.26,8.64,1.53,8.0,1.01,1.01,3.48,8.36
175,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2008.0,287.0,258.0,24.0,22.0,34163.0,33547.0,0.9007,0.8881,0.8784,5.8,8.58,1.39,6.44,1.71,0.87,3.85,7.18
176,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2009.0,106.0,80.0,20.0,18.0,8355.0,8424.0,0.8645,0.8773,0.847,8.23,7.85,0.46,7.71,4.59,0.54,3.37,9.78
177,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2009.0,106.0,80.0,20.0,18.0,35626.0,36108.0,0.8639,0.8669,0.8337,7.89,8.28,0.76,7.78,3.52,1.26,4.21,9.85
178,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2009.0,106.0,80.0,20.0,18.0,37108.0,37218.0,0.882,0.8807,0.8596,6.69,7.75,1.05,6.89,2.9,0.82,3.7,8.01
179,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2009.0,106.0,80.0,20.0,18.0,37476.0,35402.0,0.8871,0.8836,0.8719,7.57,7.52,1.04,7.9,2.63,0.62,3.15,7.89
180,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2009.0,106.0,80.0,20.0,18.0,32036.0,29420.0,0.8755,0.8593,0.8606,9.61,7.79,1.56,10.54,1.86,0.93,3.52,8.6
181,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2009.0,106.0,80.0,20.0,18.0,30677.0,30193.0,0.8957,0.8853,0.8749,6.28,8.01,1.28,6.9,1.51,0.68,3.64,7.12
182,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2009.0,106.0,80.0,20.0,18.0,27206.0,27084.0,0.9029,0.8901,0.8718,5.81,8.47,1.56,6.54,1.43,0.75,3.94,7.15
183,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2009.0,106.0,80.0,20.0,18.0,27142.0,27090.0,0.9097,0.8974,0.8803,6.12,8.61,1.46,6.85,1.24,0.62,3.18,7.25
184,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2009.0,106.0,80.0,20.0,18.0,31181.0,31051.0,0.9,0.8883,0.8747,6.47,8.59,1.51,7.21,0.95,0.9,3.51,7.48
185,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2009.0,106.0,80.0,20.0,18.0,30069.0,29737.0,0.8871,0.8743,0.8589,7.26,8.64,1.53,8.0,1.01,1.01,3.48,8.36
186,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2009.0,106.0,80.0,20.0,18.0,34163.0,33547.0,0.9007,0.8881,0.8784,5.8,8.58,1.39,6.44,1.71,0.87,3.85,7.18
187,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2010.0,116.0,80.0,19.0,27.0,8355.0,8424.0,0.8645,0.8773,0.847,8.23,7.85,0.46,7.71,4.59,0.54,3.37,9.78
188,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2010.0,116.0,80.0,19.0,27.0,35626.0,36108.0,0.8639,0.8669,0.8337,7.89,8.28,0.76,7.78,3.52,1.26,4.21,9.85
189,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2010.0,116.0,80.0,19.0,27.0,37108.0,37218.0,0.882,0.8807,0.8596,6.69,7.75,1.05,6.89,2.9,0.82,3.7,8.01
190,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2010.0,116.0,80.0,19.0,27.0,37476.0,35402.0,0.8871,0.8836,0.8719,7.57,7.52,1.04,7.9,2.63,0.62,3.15,7.89
191,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2010.0,116.0,80.0,19.0,27.0,32036.0,29420.0,0.8755,0.8593,0.8606,9.61,7.79,1.56,10.54,1.86,0.93,3.52,8.6
192,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2010.0,116.0,80.0,19.0,27.0,30677.0,30193.0,0.8957,0.8853,0.8749,6.28,8.01,1.28,6.9,1.51,0.68,3.64,7.12
193,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2010.0,116.0,80.0,19.0,27.0,27206.0,27084.0,0.9029,0.8901,0.8718,5.81,8.47,1.56,6.54,1.43,0.75,3.94,7.15
194,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2010.0,116.0,80.0,19.0,27.0,27142.0,27090.0,0.9097,0.8974,0.8803,6.12,8.61,1.46,6.85,1.24,0.62,3.18,7.25
195,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2010.0,116.0,80.0,19.0,27.0,31181.0,31051.0,0.9,0.8883,0.8747,6.47,8.59,1.51,7.21,0.95,0.9,3.51,7.48
196,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2010.0,116.0,80.0,19.0,27.0,30069.0,29737.0,0.8871,0.8743,0.8589,7.26,8.64,1.53,8.0,1.01,1.01,3.48,8.36
197,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2010.0,116.0,80.0,19.0,27.0,34163.0,33547.0,0.9007,0.8881,0.8784,5.8,8.58,1.39,6.44,1.71,0.87,3.85,7.18
198,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2011.0,139.0,106.0,23.0,27.0,8355.0,8424.0,0.8645,0.8773,0.847,8.23,7.85,0.46,7.71,4.59,0.54,3.37,9.78
199,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2011.0,139.0,106.0,23.0,27.0,35626.0,36108.0,0.8639,0.8669,0.8337,7.89,8.28,0.76,7.78,3.52,1.26,4.21,9.85
200,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2011.0,139.0,106.0,23.0,27.0,37108.0,37218.0,0.882,0.8807,0.8596,6.69,7.75,1.05,6.89,2.9,0.82,3.7,8.01
201,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2011.0,139.0,106.0,23.0,27.0,37476.0,35402.0,0.8871,0.8836,0.8719,7.57,7.52,1.04,7.9,2.63,0.62,3.15,7.89
202,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2011.0,139.0,106.0,23.0,27.0,32036.0,29420.0,0.8755,0.8593,0.8606,9.61,7.79,1.56,10.54,1.86,0.93,3.52,8.6
203,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2011.0,139.0,106.0,23.0,27.0,30677.0,30193.0,0.8957,0.8853,0.8749,6.28,8.01,1.28,6.9,1.51,0.68,3.64,7.12
204,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2011.0,139.0,106.0,23.0,27.0,27206.0,27084.0,0.9029,0.8901,0.8718,5.81,8.47,1.56,6.54,1.43,0.75,3.94,7.15
205,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2011.0,139.0,106.0,23.0,27.0,27142.0,27090.0,0.9097,0.8974,0.8803,6.12,8.61,1.46,6.85,1.24,0.62,3.18,7.25
206,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2011.0,139.0,106.0,23.0,27.0,31181.0,31051.0,0.9,0.8883,0.8747,6.47,8.59,1.51,7.21,0.95,0.9,3.51,7.48
207,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2011.0,139.0,106.0,23.0,27.0,30069.0,29737.0,0.8871,0.8743,0.8589,7.26,8.64,1.53,8.0,1.01,1.01,3.48,8.36
208,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2011.0,139.0,106.0,23.0,27.0,34163.0,33547.0,0.9007,0.8881,0.8784,5.8,8.58,1.39,6.44,1.71,0.87,3.85,7.18
209,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2012.0,125.0,91.0,48.0,37.0,8355.0,8424.0,0.8645,0.8773,0.847,8.23,7.85,0.46,7.71,4.59,0.54,3.37,9.78
210,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2012.0,125.0,91.0,48.0,37.0,35626.0,36108.0,0.8639,0.8669,0.8337,7.89,8.28,0.76,7.78,3.52,1.26,4.21,9.85
211,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2012.0,125.0,91.0,48.0,37.0,37108.0,37218.0,0.882,0.8807,0.8596,6.69,7.75,1.05,6.89,2.9,0.82,3.7,8.01
212,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2012.0,125.0,91.0,48.0,37.0,37476.0,35402.0,0.8871,0.8836,0.8719,7.57,7.52,1.04,7.9,2.63,0.62,3.15,7.89
213,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2012.0,125.0,91.0,48.0,37.0,32036.0,29420.0,0.8755,0.8593,0.8606,9.61,7.79,1.56,10.54,1.86,0.93,3.52,8.6
214,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2012.0,125.0,91.0,48.0,37.0,30677.0,30193.0,0.8957,0.8853,0.8749,6.28,8.01,1.28,6.9,1.51,0.68,3.64,7.12
215,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2012.0,125.0,91.0,48.0,37.0,27206.0,27084.0,0.9029,0.8901,0.8718,5.81,8.47,1.56,6.54,1.43,0.75,3.94,7.15
216,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2012.0,125.0,91.0,48.0,37.0,27142.0,27090.0,0.9097,0.8974,0.8803,6.12,8.61,1.46,6.85,1.24,0.62,3.18,7.25
217,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2012.0,125.0,91.0,48.0,37.0,31181.0,31051.0,0.9,0.8883,0.8747,6.47,8.59,1.51,7.21,0.95,0.9,3.51,7.48
218,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2012.0,125.0,91.0,48.0,37.0,30069.0,29737.0,0.8871,0.8743,0.8589,7.26,8.64,1.53,8.0,1.01,1.01,3.48,8.36
219,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2012.0,125.0,91.0,48.0,37.0,34163.0,33547.0,0.9007,0.8881,0.8784,5.8,8.58,1.39,6.44,1.71,0.87,3.85,7.18
220,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2013.0,210.0,168.0,40.0,39.0,8355.0,8424.0,0.8645,0.8773,0.847,8.23,7.85,0.46,7.71,4.59,0.54,3.37,9.78
221,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2013.0,210.0,168.0,40.0,39.0,35626.0,36108.0,0.8639,0.8669,0.8337,7.89,8.28,0.76,7.78,3.52,1.26,4.21,9.85
222,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2013.0,210.0,168.0,40.0,39.0,37108.0,37218.0,0.882,0.8807,0.8596,6.69,7.75,1.05,6.89,2.9,0.82,3.7,8.01
223,OGG,KAHULUI,KAHULUI,HI,20.89865,-156.430458,OGG,2013.0,210.0,168.0,40.0,39.0,37476.0,35402.0,0.8871,0.8836,0.8719,7.57,7.52,1.04,7.9,2.63,0.62,3.15,7.89
